"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-08-31,"Sandia Park","NM","Albuquerque","Bernalillo",9048,1434,0.00843881856540084,0.0353790613718412,0.0451895043731778,1928
2015-08-31,"Forestdale","MA","Cape Cod","Barnstable",9049,1762,0.0179087232813403,0.0214492753623188,-0.0770036668412782,1496
2015-08-31,"Grand Rapids","OH","Toledo","Wood",9050,1199,-0.0139802631578947,-0.0155993431855501,0.0610619469026549,1280
2015-08-31,"Rainsville","AL","Fort Payne","De Kalb",9051,937,-0.00212992545260916,0.00428724544480171,0.0587570621468927,1438
2015-08-31,"San Saba","TX",,"San Saba",9052,1007,0.00199004975124378,-0.0418648905803996,-0.0597572362278245,653
2015-08-31,"Plain City","UT","Ogden","Weber",9053,1319,0.0061022120518688,-0.00377643504531722,0.0061022120518688,1767
2015-08-31,"Lewiston","MI",,"Montmorency",9054,874,0.0222222222222222,0.027027027027027,0.027027027027027,960
2015-08-31,"Chico","TX","Dallas-Fort Worth","Wise",9055,1233,-0.00884244372990354,-0.0143884892086331,-0.0128102481985588,520
2015-08-31,"Lake Village","IN","Chicago","Newton",9056,1141,-0.00174978127734033,0.00087719298245614,0.0693533270852859,862
2015-08-31,"Jarrell","TX","Austin","Williamson",9057,1378,0.00878477306002928,0.0214974054855448,0.0376506024096386,1214
2015-08-31,"Barnesville","MN","Fargo","Clay",9058,1295,0.030230708035004,0.104006820119352,0.0418342719227675,1571
2015-08-31,"Clarksville","OH","Wilmington","Clinton",9059,1376,0.0021849963583394,0.000727272727272727,0.0552147239263804,1532
2015-08-31,"Elmwood","IL","Peoria","Peoria",9060,1047,-0.0056980056980057,-0.0385674931129477,-0.0455788514129444,948
2015-08-31,"Fort McKinley","OH","Dayton","Montgomery",9061,654,0,-0.0045662100456621,0.0108191653786708,1576
2015-08-31,"Valdese","NC","Hickory","Burke",9062,908,0,0.00442477876106195,-0.00547645125958379,1376
2015-08-31,"Murchison","TX","Athens","Henderson",9063,1206,0.00249376558603491,0.0134453781512605,0.0423509075194468,696
2015-08-31,"Woodlawn-Oakdale","KY","Paducah","McCracken",9064,808,0.00123915737298637,-0.00858895705521472,-0.00123609394313968,448
2015-08-31,"Wolfe City","TX","Dallas-Fort Worth","Hunt",9065,781,0.026281208935611,0.0539811066126856,0.0103492884864166,1060
2015-08-31,"Town of Whitehall","NY","Glens Falls","Washington",9066,1505,0.00199733688415446,-0.0189048239895698,-0.0783833435394979,1052
2015-08-31,"Panhandle","TX","Amarillo","Carson",9067,1213,0.000825082508250825,0.00580431177446103,0.102727272727273,891
2015-08-31,"Shelby","MT",,"Toole",9068,908,-0.00981461286804798,0,0.191601049868766,989
2015-08-31,"North Wildwood","NJ","Ocean City","Cape May",9069,1700,0.0359536867763559,0.0611735330836454,0.0513296227581942,7259
2015-08-31,"Lost Creek","TX","Austin","Travis",9070,3406,0.0109824873849807,0.0252859723058399,0.0843680356574339,1650
2015-08-31,"Edgewood","OH","Ashtabula","Ashtabula",9071,887,-0.00560538116591928,-0.00224971878515186,0.0266203703703704,1670
2015-08-31,"Vienna","IL",,"Johnson",9072,1153,-0.0153714773697694,-0.0187234042553192,-0.0136869118905047,646
2015-08-31,"Moultonborough","NH",,"Carroll",9073,1511,-0.0264175257731959,-0.0130633572828217,0.0769779044903778,5514
2015-08-31,"West Sayville","NY","New York","Suffolk",9074,2625,0.0740589198036007,0.0969494358545759,0.159452296819788,1046
2015-08-31,"Chalfont","PA","Philadelphia","Bucks",9075,1946,0.00672529746508019,0.0193818753273965,0.082313681868743,1481
2015-08-31,"Gold Bar","WA","Seattle","Snohomish",9076,1409,-0.00774647887323944,-0.00283085633404105,0.0269679300291545,1762
2015-08-31,"Stillwater","NJ","New York","Sussex",9077,1702,-0.00175953079178886,-0.011040092969204,0.0422535211267606,1489
2015-08-31,"Towanda Township","PA","Sayre","Bradford",9078,1193,-0.00831255195344971,-0.00417362270450751,-0.0759101471727343,1549
2015-08-31,"Mahanoy City","PA","Pottsville","Schuylkill",9079,720,-0.0123456790123457,-0.0283400809716599,-0.0612777053455019,2095
2015-08-31,"Town of Deerfield","WI","Madison","Dane",9080,1481,0.0123034859876965,0.0496102055279943,0.134865900383142,1525
2015-08-31,"Strasburg","OH","New Philadelphia","Tuscarawas",9081,1190,0.00337268128161889,-0.0033500837520938,0.024978466838932,1234
2015-08-31,"Dolores","CO",,"Montezuma",9082,1349,0.0165787490580256,0.0329249617151608,0.0879032258064516,1753
2015-08-31,"Baldwin","MI",,"Lake",9083,819,0.00986436498150432,-0.00364963503649635,-0.0203349282296651,1263
2015-08-31,"Boston","GA","Thomasville","Thomas",9084,944,0.00318809776833156,0.00747065101387407,0.0139634801288937,784
2015-08-31,"Groveland","CA","Phoenix Lake","Tuolumne",9085,1357,-0.00367107195301028,-0.00440205429200293,-0.0138081395348837,3017
2015-08-31,"Avoca","MI","Detroit","Saint Clair",9086,999,-0.00794438927507448,-0.0521821631878558,-0.0680970149253731,1137
2015-08-31,"Boyertown","PA","Reading","Berks",9087,1255,-0.000796178343949045,0.0170178282009724,0.0546218487394958,702
2015-08-31,"Belleair","FL","Tampa","Pinellas",9088,1913,0.000523012552301255,-0.0010443864229765,0.0651447661469933,2302
2015-08-31,"Halifax Township","PA","Harrisburg","Dauphin",9089,1228,-0.00081366965012205,0.014037985136251,0.021630615640599,1085
2015-08-31,"Liberty Center","OH",,"Henry",9090,1171,0,0.0112262521588946,0.0655141037306642,1035
2015-08-31,"Beaver","OH",,"Pike",9091,959,0.00735294117647059,-0.00311850311850312,0.082392776523702,451
2015-08-31,"Lillian","AL","Daphne","Baldwin",9092,1266,0,-0.0101641907740422,0.0506224066390041,1405
2015-08-31,"Brookville","PA",,"Jefferson",9093,1066,0.00282220131702728,0.0269749518304432,0.119747899159664,925
2015-08-31,"Paulina","LA",,"Saint James",9094,1506,-0.0137524557956778,-0.0419847328244275,-0.0777709736680955,715
2015-08-31,"Baldwin","MD","Baltimore","Baltimore",9095,2397,0.00798990748528175,0.029639175257732,0.0681818181818182,1682
2015-08-31,"Farmington","WI","Milwaukee","Washington",9096,1601,0.0322372662798195,0.0429967426710098,0.103376981392143,1362
2015-08-31,"Progreso","TX","McAllen","Hidalgo",9097,839,-0.0117785630153121,-0.0345224395857307,-0.0749724366041896,887
2015-08-31,"Norton","KS",,"Norton",9098,909,0.00553097345132743,0.00887902330743618,0.130597014925373,1394
2015-08-31,"Ontonagon","MI",,"Ontonagon",9099,791,-0.00628140703517588,0,0.0246113989637306,560
2015-08-31,"Pennsboro","WV",,"Ritchie",9100,795,-0.0580568720379147,-0.114699331848552,-0.1414686825054,1180
2015-08-31,"Teutopolis","IL","Effingham","Effingham",9101,1364,0.0201944652206432,0.024024024024024,0.0428134556574924,1030
2015-08-31,"Fairland","IN","Indianapolis","Shelby",9102,1077,0.00372786579683131,0.0112676056338028,0.0179584120982987,1844
2015-08-31,"Fort Washington","PA","Philadelphia","Montgomery",9103,2806,0.00681736634373879,-0.00284292821606254,0.0278388278388278,1110
2015-08-31,"Hale","MI",,"Iosco",9104,828,0.0147058823529412,-0.00480769230769231,-0.0258823529411765,3536
2015-08-31,"Ho Ho Kus","NJ","New York","Bergen",9105,3357,0.0138930836605255,0.0563247325361863,0.0467726847521048,1445
2015-08-31,"Wind Lake","WI","Racine","Racine",9106,1605,-0.011090573012939,-0.0307971014492754,0.0851926977687627,1919
2015-08-31,"Lewistown","IL","Canton","Fulton",9107,1074,-0.00922509225092251,-0.0218579234972678,0.0914634146341463,1029
2015-08-31,"Meadowview","VA","Kingsport","Washington",9108,1110,0.00361663652802893,0,0,1141
2015-08-31,"Decatur","MS",,"Newton",9109,1136,-0.0173010380622837,-0.0240549828178694,0.0299184043517679,420
2015-08-31,"Monroeville","IN","Fort Wayne","Allen",9110,900,0.0273972602739726,0.0727056019070322,0.0204081632653061,1033
2015-08-31,"Tinicum Township","PA","Philadelphia","Bucks",9111,1953,-0.0131379484588176,-0.00862944162436548,0.0516962843295638,1469
2015-08-31,"North Vernon","IN","North Vernon","Jennings",9112,793,0,-0.012453300124533,-0.0269938650306748,2105
2015-08-31,"Oxford","WI",,"Adams",9113,993,-0.00997008973080758,-0.0377906976744186,-0.0245579567779961,412
2015-08-31,"Bonanza","GA","Atlanta","Clayton",9114,868,-0.00115074798619102,0.00115340253748558,0.0175849941383353,1483
2015-08-31,"Argenta","IL","Decatur","Macon",9115,1158,-0.0077120822622108,0.00346620450606586,0.00871080139372822,912
2015-08-31,"New Carlisle","OH","Springfield","Clark",9116,666,-0.00149925037481259,-0.0162481536189069,-0.0361794500723589,1673
2015-08-31,"Longview","NC","Hickory","Catawba",9117,789,-0.0112781954887218,-0.00252844500632111,-0.058472553699284,2271
2015-08-31,"Wabasha","MN","Rochester","Wabasha",9118,1278,0.00709219858156028,0.00868192580899763,0.0183266932270916,1971
2015-08-31,"Los Fresnos","TX","Brownsville","Cameron",9119,908,-0.00873362445414847,0.012263099219621,0.0732860520094563,1576
2015-08-31,"Florence Township","NJ","Philadelphia","Burlington",9120,2012,-0.0228266148615833,-0.0633147113594041,0.0171890798786653,1539
2015-08-31,"Honey Grove","TX","Bonham","Fannin",9121,1016,0.0109452736318408,-0.00684261974584555,-0.0249520153550864,1085
2015-08-31,"Goodview","VA","Lynchburg","Bedford",9122,1158,-0.0227848101265823,0.0131233595800525,-0.0461285008237232,1754
2015-08-31,"Greene Township","PA","New York","Pike",9123,1235,-0.0159362549800797,-0.0252565114443567,-0.0601217656012177,2241
2015-08-31,"Chouteau","OK",,"Mayes",9124,1021,0.00789733464955577,0.01998001998002,0.0128968253968254,1073
2015-08-31,"Onamia","MN",,"Mille Lacs",9125,1336,0.0175171363290175,0.0594766058683584,0.0603174603174603,761
2015-08-31,"Star","ID","Boise City","Ada",9126,1289,-0.00540123456790123,-0.00846153846153846,0.0157604412923562,2630
2015-08-31,"Harrod","OH","Lima","Allen",9127,1104,0.00454959053685168,0.0222222222222222,0.0534351145038168,992
2015-08-31,"Banks","OR","Portland","Washington",9128,1694,0.0029603315571344,0.0168067226890756,0.0943152454780362,1060
2015-08-31,"Baden","PA","Pittsburgh","Beaver",9129,859,-0.0069364161849711,-0.0539647577092511,-0.107995846313603,1250
2015-08-31,"Jesup","IA",,"Buchanan",9130,1194,0.00844594594594595,0.0153061224489796,0.0727762803234501,1227
2015-08-31,"Belleville","MI","Detroit","Wayne",9131,990,0.00202429149797571,-0.0178571428571429,-0.01,1318
2015-08-31,"Pacific","MO","St. Louis","Franklin",9132,832,-0.00239808153477218,-0.0325581395348837,-0.0425776754890679,3054
2015-08-31,"Belle Rose","LA","Pierre Part","Assumption",9133,1493,0.0226027397260274,0.0247083047357584,0.0339335180055402,571
2015-08-31,"Bethlehem Township","NJ","New York","Hunterdon",9134,2330,-0.00724328930549638,0.0296067167476801,0.0624715002279982,1265
2015-08-31,"Ridgely","MD",,"Caroline",9135,1471,0.00891632373113855,0.00960878517501716,0.0109965635738832,1412
2015-08-31,"Pascoag","RI","Providence","Providence",9136,1457,0.000686813186813187,0.0125086865879083,0.0729013254786451,476
2015-08-31,"Norco","LA","New Orleans","Saint Charles",9137,1306,0.00153374233128834,0.0061633281972265,0.0431309904153355,1008
2015-08-31,"Morning View","KY","Cincinnati","Kenton",9138,1160,0.00172711571675302,-0.0177815410668925,0.0459873760144274,1074
2015-08-31,"Fleetwood","PA","Reading","Berks",9139,1320,0.00533130236100533,0.0434782608695652,0.100917431192661,1013
2015-08-31,"Crystal City","MO","St. Louis","Jefferson",9140,1037,0.00193236714975845,0.0166666666666667,0.018664047151277,1746
2015-08-31,"Grantsville","MD",,"Garrett",9141,1171,-0.00255536626916525,-0.0176174496644295,-0.0502838605028386,1118
2015-08-31,"Pomona Park","FL","Palatka","Putnam",9142,1072,-0.00186219739292365,-0.0254545454545455,0.0337512054001929,629
2015-08-31,"Boiling Spring Lakes","NC","Wilmington","Brunswick",9143,1178,0.000849617672047579,0.0137693631669535,0.0738377392889699,1799
2015-08-31,"Woodson Terrace","MO","St. Louis","Saint Louis",9144,820,-0.0024330900243309,-0.0108564535585042,-0.00364520048602673,1533
2015-08-31,"Seymour","TX",,"Baylor",9145,1126,0.00625558534405719,-0.00880281690140845,0.00535714285714286,954
2015-08-31,"Poseyville","IN","Evansville","Posey",9146,976,-0.00509683995922528,0.00308324768756423,0.0690032858707558,892
2015-08-31,"Moreland","GA","Atlanta","Coweta",9147,1306,0.000766283524904215,0.00230237912509593,0.0481540930979133,1349
2015-08-31,"Lawrence Park","PA","Erie","Erie",9148,870,0.0247349823321555,-0.087093389296957,-0.101239669421488,1427
2015-08-31,"Tipton","MO","Jefferson City","Moniteau",9149,880,0.00342075256556442,0.0045662100456621,0.0292397660818713,712
2015-08-31,"Gunnison","CO",,"Gunnison",9150,1322,0.0145817344589409,0.0336200156372166,0.146574154379879,2129
2015-08-31,"Trempealeau","WI",,"Trempealeau",9151,1164,0.00518134715025907,-0.0419753086419753,0.0365093499554764,935
2015-08-31,"Hornellsville","NY","Corning","Steuben",9152,1519,0.0133422281521014,0.0382775119617225,0.0201477501678979,414
2015-08-31,"Menallen Township","PA","Gettysburg","Adams",9153,1194,0.00336134453781513,0.00844594594594595,-0.0164744645799012,1023
2015-08-31,"Gassville","AR","Mountain Home","Baxter",9154,828,-0.010752688172043,-0.0177935943060498,-0.00838323353293413,1020
2015-08-31,"Cherryvale","KS","Coffeyville","Montgomery",9155,699,-0.00285306704707561,0.00143266475644699,-0.0502717391304348,1078
2015-08-31,"Keedysville","MD","Hagerstown","Washington",9156,1568,0.0142302716688228,0.0397877984084881,0.128869690424766,1359
2015-08-31,"Alexandria","AL","Anniston","Calhoun",9157,837,0.0120918984280532,0.0257352941176471,-0.0256111757857974,1474
2015-08-31,"Plain Dealing","LA","Shreveport","Bossier",9158,1162,-0.011063829787234,-0.0127442650807137,-0.093603744149766,637
2015-08-31,"Dacono","CO","Greeley","Weld",9159,1326,-0.0119225037257824,-0.0119225037257824,0.0667739340305712,1353
2015-08-31,"Crown City","OH","Huntington","Lawrence",9160,1012,0.012,0.026369168356998,0.0905172413793103,564
2015-08-31,"Florence","TX","Austin","Williamson",9161,1482,0.00816326530612245,0.0256055363321799,-0.00603621730382294,845
2015-08-31,"Galesville","WI",,"Trempealeau",9162,1138,0.00176056338028169,-0.0453020134228188,0.0392694063926941,995
2015-08-31,"Hampshire","IL","Chicago","Kane",9163,1737,-0.00115008625646924,-0.00172413793103448,0.0229681978798587,1916
2015-08-31,"Town of Brandon","VT","Rutland","Rutland",9164,1586,0.00570703868103995,0.0179717586649551,0.110644257703081,1184
2015-08-31,"Olive","NY","Kingston","Ulster",9165,1619,-0.0311190903650509,-0.0965401785714286,-0.0929971988795518,1215
2015-08-31,"Thiells","NY","New York","Rockland",9166,2347,0.0103314679294016,0.0751259734310582,0.0348324514991182,1381
2015-08-31,"Forty Fort","PA","Scranton","Luzerne",9167,968,0.0453563714902808,0.142857142857143,0.245817245817246,1364
2015-08-31,"Broadmoor Village","CA","San Francisco","San Mateo",9168,3409,0.00323719835197175,0.0167014613778706,0.182038834951456,1322
2015-08-31,"Chester","CT","Hartford","Middlesex",9169,1705,0.00412249705535925,0.00708800945067927,0.0797973400886637,1377
2015-08-31,"Lexington","AL","Florence","Lauderdale",9170,915,-0.00759219088937093,-0.0108108108108108,-0.0182403433476395,1370
2015-08-31,"Cherokee","AL","Florence","Colbert",9171,779,-0.00764331210191083,-0.0286783042394015,-0.102534562211982,661
2015-08-31,"Rutherford","PA","Harrisburg","Dauphin",9172,1188,-0.00168067226890756,0.0050761421319797,0.0366492146596859,1639
2015-08-31,"Clinton","KY",,"Hickman",9173,806,0.00124223602484472,-0.0158730158730159,-0.00370828182941904,912
2015-08-31,"Montague","NJ","New York","Sussex",9174,1515,-0.00655737704918033,-0.0368722186904005,-0.0374841168996188,1372
2015-08-31,"Pemberville","OH","Toledo","Wood",9175,1163,0.00867302688638335,0.0183887915936953,0.0505871725383921,1449
2015-08-31,"Paupack Township","PA",,"Wayne",9176,1403,0.000713266761768902,0.0278388278388278,0.021849963583394,1447
2015-08-31,"Rutland","WI","Madison","Dane",9177,1718,0.0135693215339233,0.0935709739019733,0.221906116642959,762
2015-08-31,"Bismarck","AR",,"Hot Spring",9178,991,0.00101010101010101,0.0143295803480041,0.0420609884332282,1209
2015-08-31,"Pittsville","WI","Marshfield","Wood",9179,923,-0.0159914712153518,-0.0513874614594039,0.0278396436525612,750
2015-08-31,"Bland","VA",,"Bland",9180,1106,0.0100456621004566,0.0193548387096774,0.0675675675675676,926
2015-08-31,"Cassatt","SC","Columbia","Kershaw",9181,928,-0.0117145899893504,-0.0272536687631027,0.0497737556561086,2219
2015-08-31,"Van","TX",,"Van Zandt",9182,1186,0.0136752136752137,0.028620988725065,0.0358078602620087,579
2015-08-31,"Town of Oxford","ME",,"Oxford",9183,1142,-0.00868055555555556,0.0260557053009883,0.041970802919708,643
2015-08-31,"Highland Heights","KY","Cincinnati","Campbell",9184,1011,-0.000988142292490119,0.00497017892644135,0.134680134680135,2113
2015-08-31,"Bradford","AR","Searcy","White",9185,716,0.0013986013986014,-0.00417246175243394,0.0544918998527246,1012
2015-08-31,"Parsonsburg","MD","Salisbury","Wicomico",9186,1204,0.00837520938023451,-0.00248550124275062,-0.00165837479270315,1522
2015-08-31,"Mystic","CT","New London","New London",9187,1779,0.0183171150543789,0.0224137931034483,0.0582986317668055,868
2015-08-31,"Port Royal","SC","Hilton Head Island","Beaufort",9188,1120,-0.000892060660124889,0.0026857654431513,0.0916179337231969,1004
2015-08-31,"Macks Creek","MO",,"Camden",9189,790,0.00381194409148666,-0.049338146811071,-0.0981735159817351,602
2015-08-31,"Wadsworth","IL","Chicago","Lake",9190,2072,-0.00908656145384983,-0.0170777988614801,-0.0123927550047664,1308
2015-08-31,"Linden","TX",,"Cass",9191,1054,0.00572519083969466,-0.0294659300184162,-0.0842745438748914,1237
2015-08-31,"Boscawen","NH","Concord","Merrimack",9192,1335,-0.00595681310498883,0.0446009389671361,-0.0491452991452992,844
2015-08-31,"Queenstown","MD","Baltimore","Queen Annes",9193,2111,-0.00938526513374003,0.0237633365664403,0.0870236869207003,1637
2015-08-31,"Tracy City","TN",,"Grundy",9194,850,0.0119047619047619,0.015531660692951,0.0167464114832536,1046
2015-08-31,"Brownsboro","TX","Athens","Henderson",9195,1315,-0.000759878419452888,0.00920951650038373,0.0699755899104963,572
2015-08-31,"Prague","OK","Oklahoma City","Lincoln",9196,939,0.00643086816720257,0.0173347778981582,0.0296052631578947,1437
2015-08-31,"Cool","CA","Sacramento","El Dorado",9197,1672,-0.012987012987013,-0.0164705882352941,0.077319587628866,943
2015-08-31,"Richwood","WV",,"Nicholas",9198,882,0.027972027972028,0.075609756097561,-0.0297029702970297,1513
2015-08-31,"Society Hill","NJ","New York","Middlesex",9199,2194,0.00182648401826484,0.00136923779096303,0.016211208893006,1286
2015-08-31,"Stamping Ground","KY","Lexington","Scott",9200,1184,-0.0157938487115544,-0.0271158586688578,0.0413368513632366,545
2015-08-31,"Cecilia","KY","Elizabethtown","Hardin",9201,965,0.00520833333333333,-0.0163098878695209,-0.0143003064351379,1071
2015-08-31,"Eastsound","WA",,"San Juan",9202,1669,0.0145896656534954,0.0503461296412838,0.110445775116434,1742
2015-08-31,"Bosque Farms","NM","Albuquerque","Valencia",9203,1248,-0.00952380952380952,0.0246305418719212,0.16309412861137,1397
2015-08-31,"Parrish","AL","Birmingham","Walker",9204,843,-0.0186263096623981,-0.0643729189789123,-0.136270491803279,1015
2015-08-31,"Dayton","MN","Minneapolis-St Paul","Hennepin",9205,1599,-0.010519801980198,-0.00683229813664596,-0.00435865504358655,1276
2015-08-31,"Tinicum Township","PA","Philadelphia","Delaware",9206,1258,0.00479233226837061,-0.0148786217697729,0.00239043824701195,1616
2015-08-31,"Hendron","KY","Paducah","McCracken",9207,1101,-0.00452079566003617,-0.0125560538116592,0.146875,796
2015-08-31,"Dupo","IL","St. Louis","Saint Clair",9208,821,0.0186104218362283,0.0186104218362283,0.00612745098039216,1451
2015-08-31,"Del Norte","CO",,"Rio Grande",9209,963,-0.00207253886010363,-0.0233265720081136,-0.0549558390578999,910
2015-08-31,"Otis Orchards-East Farms","WA","Spokane","Spokane",9210,1270,-0.002356637863315,-0.00858704137392662,0.0250201775625504,1131
2015-08-31,"Iola","WI",,"Waupaca",9211,1043,0,-0.00761179828734539,0.0588832487309645,1179
2015-08-31,"Bloomfield Hills","MI","Detroit","Oakland",9212,2688,0.00186358553857622,0.0078740157480315,0.0574350904799371,18388
2015-08-31,"Columbus","MN","Minneapolis-St Paul","Anoka",9213,1579,-0.00189633375474083,-0.00566750629722922,0.011531069827034,1621
2015-08-31,"North Muskegon","MI","Muskegon","Muskegon",9214,898,0.00898876404494382,0.0309988518943743,-0.0249728555917481,1415
2015-08-31,"Rural Retreat","VA",,"Wythe",9215,1075,0.00467289719626168,0.018957345971564,-0.0341419586702606,778
2015-08-31,"Pinon Hills","CA","Riverside","San Bernardino",9216,1322,0.00685453160700685,0.0425867507886435,0.0287937743190661,1177
2015-08-31,"Waterloo","SC","Greenville","Laurens",9217,1225,0.00327600327600328,0.0140728476821192,0.0268231349538977,565
2015-08-31,"Paint Lick","KY","Richmond","Madison",9218,1066,0.00756143667296786,0.0369649805447471,0.0420332355816227,595
2015-08-31,"Earleville","MD","Philadelphia","Cecil",9219,1314,0.012326656394453,0.0178156467854376,0.0322073841319717,2985
2015-08-31,"Town of Newark Valley","NY","Binghamton","Tioga",9220,1427,-0.00902777777777778,0.0266187050359712,-0.0131396957123098,898
2015-08-31,"Storm Lake","IA","Storm Lake","Buena Vista",9221,1022,0.00294406280667321,0.0128840436075322,0.030241935483871,2694
2015-08-31,"Saint Charles","MN","Winona","Winona",9222,1265,0.00158353127474268,-0.0101721439749609,0.0267857142857143,1378
2015-08-31,"Monmouth Junction","NJ","New York","Middlesex",9223,2321,0.00302506482281763,0.014866637516397,-0.0369294605809129,949
2015-08-31,"Chapmansboro","TN","Nashville","Cheatham",9224,1149,0.00789473684210526,0.0195208518189885,0.0483576642335767,1236
2015-08-31,"Belle Center","OH","Bellefontaine","Logan",9225,1136,0.00620017714791851,0.0289855072463768,-0.00263388937664618,1379
2015-08-31,"Central City","NE","Grand Island","Merrick",9226,1016,-0.00974658869395711,-0.0296084049665712,0.0129611166500499,1412
2015-08-31,"Suttons Bay","MI","Traverse City","Leelanau",9227,1315,0.0562248995983936,0.105971404541632,0.233583489681051,2171
2015-08-31,"Cope","SC","Orangeburg","Orangeburg",9228,948,0.013903743315508,0.0486725663716814,0.025974025974026,486
2015-08-31,"Candia","NH","Boston","Rockingham",9229,1866,0.00161030595813205,0.0157866086009799,0.0471380471380471,1230
2015-08-31,"McDermott","OH","Portsmouth","Scioto",9230,1000,0.00401606425702811,0.00704934541792548,0.0893246187363835,611
2015-08-31,"Erwin","NY","Corning","Steuben",9231,1539,-0.0109254498714653,0.0198807157057654,-0.00129785853341986,770
2015-08-31,"Williamsville","NY","Buffalo","Erie",9232,1611,0.00186567164179104,-0.0158827122785583,0.0373470701867354,1460
2015-08-31,"Belfry","KY",,"Pike",9233,844,-0.0105509964830012,-0.0208816705336427,-0.00236406619385343,426
2015-08-31,"Osage City","KS","Topeka","Osage",9234,853,-0.00350467289719626,0.0166865315852205,-0.046927374301676,1175
2015-08-31,"Saranac","NY","Plattsburgh","Clinton",9235,1626,0.00246609124537608,-0.0245950809838032,-0.0535506402793946,2056
2015-08-31,"Oracle","AZ","Phoenix","Pinal",9236,970,0.00831600831600832,0.0232067510548523,0.0385438972162741,1097
2015-08-31,"Lansford","PA","Allentown","Carbon",9237,808,0.01,0.0062266500622665,-0.0158343483556638,465
2015-08-31,"Abilene","KS",,"Dickinson",9238,948,0.00317460317460317,0.00211416490486258,0.0281995661605206,2457
2015-08-31,"Town of Bristol","VT",,"Addison",9239,1635,0.00615384615384615,0.0180572851805729,0.115279672578445,1284
2015-08-31,"Franklin Furnace","OH","Portsmouth","Scioto",9240,1014,0.0201207243460765,0.0442842430484037,0.0879828326180258,540
2015-08-31,"Sugar Creek","MO","Kansas City","Jackson",9241,779,0.00645994832041344,0.0223097112860892,0.00257400257400257,1277
2015-08-31,"Hawarden","IA",,"Sioux",9242,969,0.009375,0.0253968253968254,-0.061046511627907,1003
2015-08-31,"West Bountiful","UT","Ogden","Davis",9243,1434,0.000697836706210747,-0.00347463516330785,0.052863436123348,1489
2015-08-31,"Cranbury Township","NJ","New York","Middlesex",9244,2997,0.0722719141323793,0.114126394052045,0.0929978118161926,1210
2015-08-31,"Wanamassa","NJ","New York","Monmouth",9245,2046,0.0019588638589618,-0.0362694300518135,-0.0434782608695652,1621
2015-08-31,"Darlington","MD","Baltimore","Harford",9246,1714,0.00292568753657109,0.00645918966529654,0.0251196172248804,1043
2015-08-31,"Earlville","IL","Ottawa","La Salle",9247,1255,-0.0412528647822765,-0.0338722093918399,-0.0225856697819315,932
2015-08-31,"Saratoga","NY","Albany","Saratoga",9248,1743,-0.00513698630136986,-0.0855194123819517,-0.149756097560976,1050
2015-08-31,"Mack North","OH","Cincinnati","Hamilton",9249,1417,0.00354107648725213,-0.0281207133058985,-0.0367097212780421,1303
2015-08-31,"Lansing","NC",,"Ashe",9250,1112,0,-0.0089126559714795,-0.0237050043898156,907
2015-08-31,"Mart","TX","Waco","McLennan",9251,865,-0.0148063781321185,-0.0484048404840484,-0.0678879310344828,963
2015-08-31,"Saint Michaels","MD","Easton","Talbot",9252,1974,-0.00353356890459364,-0.000506329113924051,0.0461049284578696,1959
2015-08-31,"Naples","ME","Portland","Cumberland",9253,1549,0.0104370515329419,0.0653370013755158,0.0862552594670407,1486
2015-08-31,"Centerville","GA","Warner Robins","Houston",9254,979,0.00307377049180328,0.00513347022587269,0,1943
2015-08-31,"Hamilton","VA","Washington","Loudoun",9255,2222,0.000900900900900901,0.00497512437810945,0.00452079566003617,1536
2015-08-31,"Star","NC",,"Montgomery",9256,879,-0.00113636363636364,-0.00453001132502831,-0.0123595505617978,639
2015-08-31,"Anthony","FL","Ocala","Marion",9257,1062,0.0123927550047664,0.0172413793103448,0.0290697674418605,809
2015-08-31,"Lawrenceville","NJ","Trenton","Mercer",9258,1932,-0.00206611570247934,0.010989010989011,0.0454545454545455,1576
2015-08-31,"Buzzards Bay","MA","Cape Cod","Barnstable",9259,1645,0.0242839352428394,0.0217391304347826,0.0471037555697008,1394
2015-08-31,"Tuolumne","CA","Phoenix Lake","Tuolumne",9260,1177,0.00770547945205479,0.0155306298533218,-0.00423011844331641,1010
2015-08-31,"McBain","MI","Cadillac","Missaukee",9261,873,0.0092485549132948,-0.0124434389140272,0.0492788461538462,1274
2015-08-31,"Wayne Township","PA","Pottsville","Schuylkill",9262,1348,0,0.00973782771535581,0.0673000791765637,641
2015-08-31,"Rapid River","MI","Escanaba","Delta",9263,874,0.0222222222222222,0.0504807692307692,0.0671550671550672,3329
2015-08-31,"Palo Cedro","CA","Redding","Shasta",9264,1551,0.0298804780876494,0.0285145888594164,0.151447661469933,881
2015-08-31,"Raymond","WI","Racine","Racine",9265,1609,-0.00679012345679012,-0.0277945619335347,0.0705256154357951,1145
2015-08-31,"Hotchkiss","CO",,"Delta",9266,1190,0.0144927536231884,0.0136286201022147,0.0788757932910245,852
2015-08-31,"Greenwich Township","PA","Reading","Berks",9267,1397,-0.00992204110559887,-0.0244413407821229,0.0771010023130301,784
2015-08-31,"Roundup","MT",,"Musselshell",9268,829,0.00606796116504854,-0.0130952380952381,0.0547073791348601,944
2015-08-31,"Webster","WI",,"Burnett",9269,1104,0.00638103919781222,-0.00540540540540541,0.047438330170778,3672
